STRUCTURE,STRUCTURE_ID,ACTION,FREQ,REF_AREA,INDICATOR,SEX,AGE,URBANISATION,UNIT_MEASURE,COMP_BREAKDOWN_1,COMP_BREAKDOWN_2,COMP_BREAKDOWN_3,AGG_METHOD,UNIT_TYPE,DECIMALS,DATABASE_ID,TIME_FORMAT,COMMENT_TS,UNIT_MULT,DATA_SOURCE,OBS_CONF,OBS_STATUS,FREQ_LABEL,REF_AREA_LABEL,INDICATOR_LABEL,SEX_LABEL,AGE_LABEL,URBANISATION_LABEL,UNIT_MEASURE_LABEL,COMP_BREAKDOWN_1_LABEL,COMP_BREAKDOWN_2_LABEL,COMP_BREAKDOWN_3_LABEL,AGG_METHOD_LABEL,UNIT_TYPE_LABEL,DECIMALS_LABEL,DATABASE_ID_LABEL,TIME_FORMAT_LABEL,UNIT_MULT_LABEL,OBS_STATUS_LABEL,OBS_CONF_LABEL,1991,1992,1993,1994,1995,1996,1997,1998,1999,2000,2001,2002,2003,2004,2005,2006,2007,2008,2009,2010,2011,2012,2013,2014,2015,2016,2017,2018,2019,2020,2021,2022,2023,2024
datastructure,WB.DATA360:DS_DATA360(1.3),I,A,KGZ,WB_WDI_SL_GDP_PCAP_EM_KD,_T,_T,_T,PPP_K_2021_PS,_Z,_Z,_Z,_Z,CUR,2,WB_WDI,P1Y,GDP per person employed (constant 2021 PPP $),0,WB_WDI,PU,A,Annual,Kyrgyz Republic,GDP per person employed (constant 2021 PPP $),Total,All age ranges or no breakdown by age,Total,"PPP dollars, 2021 constant prices per person",Not Applicable,Not Applicable,Not Applicable,Not Applicable,Currency,Two,World Development Indicators (WDI),Annual,Units,Normal value,Public,12766.70233558441,10712.435300267774,8943.542586995609,7003.343107794615,6492.286705312927,6853.980677209239,7434.313544001664,7411.754682097603,7520.888450227724,7811.295505320537,8116.945556784807,7960.563071565046,8415.187673335773,8887.463225920435,8701.562118007012,8841.34753701089,9523.094353264645,10238.812708088994,10371.331262434753,10161.258300860629,10762.745464272324,11016.450359780269,12357.299805931583,12834.595167638941,13029.972614074642,13435.573450680109,14175.9311182824,14236.594525929648,14689.919421259492,13361.356361228469,13745.648371160385,14587.240978897455,15542.464459204657,16469.32197444032
datastructure,WB.DATA360:DS_DATA360(1.3),I,A,UMC,WB_WDI_SL_GDP_PCAP_EM_KD,_T,_T,_T,PPP_K_2021_PS,_Z,_Z,_Z,_Z,CUR,2,WB_WDI,P1Y,GDP per person employed (constant 2021 PPP $),0,WB_WDI,PU,A,Annual,Upper middle income,GDP per person employed (constant 2021 PPP $),Total,All age ranges or no breakdown by age,Total,"PPP dollars, 2021 constant prices per person",Not Applicable,Not Applicable,Not Applicable,Not Applicable,Currency,Two,World Development Indicators (WDI),Annual,Units,Normal value,Public,12721.445046208179,12954.151199045871,13402.580997118894,13742.260155123762,14151.964023858905,14794.114392251062,15378.330445663314,15503.257068986073,15781.978424257002,16490.373974543872,16835.989774780333,17439.706053978483,18172.136515776267,19268.30910908872,20344.169917647403,21678.763992111584,23305.052607948044,24459.340762553027,24954.21558280791,26752.837344595046,28185.36843495618,29426.630209866307,30863.604039063113,32085.04651186944,33189.096575264215,34537.45652423391,36089.9457913254,37508.877588940864,38803.225012669776,39670.84054654572,41436.42219178847,42701.040920555475,44047.58813089534,45645.780659986754
datastructure,WB.DATA360:DS_DATA360(1.3),I,A,IRN,WB_WDI_SL_GDP_PCAP_EM_KD,_T,_T,_T,PPP_K_2021_PS,_Z,_Z,_Z,_Z,CUR,2,WB_WDI,P1Y,GDP per person employed (constant 2021 PPP $),0,WB_WDI,PU,A,Annual,"Iran, Islamic Rep.",GDP per person employed (constant 2021 PPP $),Total,All age ranges or no breakdown by age,Total,"PPP dollars, 2021 constant prices per person",Not Applicable,Not Applicable,Not Applicable,Not Applicable,Currency,Two,World Development Indicators (WDI),Annual,Units,Normal value,Public,45392.12008905189,46006.366344080874,45579.50044048127,44891.942845608886,44951.420354898815,46506.79059340133,45627.59552069193,44929.41926958127,44216.138150723156,44963.730068593635,44267.31312647053,46338.54201649247,47669.69311765838,46579.083764984076,46459.25285853464,47841.946059406386,50950.4995632981,52577.993947705494,52145.37809673378,56277.626069426326,58522.59016980029,53925.42180061626,52219.12242159652,54566.05346360344,52134.57907439965,55368.13026896122,54719.85379169504,51842.68692179357,49633.37787597489,54023.78294530682,55804.380939218296,57611.86503631529,59901.49978553612,61700.47130735251
datastructure,WB.DATA360:DS_DATA360(1.3),I,A,TLS,WB_WDI_SL_GDP_PCAP_EM_KD,_T,_T,_T,PPP_K_2021_PS,_Z,_Z,_Z,_Z,CUR,2,WB_WDI,P1Y,GDP per person employed (constant 2021 PPP $),0,WB_WDI,PU,A,Annual,Timor-Leste,GDP per person employed (constant 2021 PPP $),Total,All age ranges or no breakdown by age,Total,"PPP dollars, 2021 constant prices per person",Not Applicable,Not Applicable,Not Applicable,Not Applicable,Currency,Two,World Development Indicators (WDI),Annual,Units,Normal value,Public,5891.499963987615,6326.187773214775,6782.244884224975,7059.272857214487,7338.911010700685,7725.024593559254,7824.76680639007,7467.227755661071,5449.640891463243,9671.23372966111,10414.447046450201,8935.984807092593,8362.61690242339,8285.979296666545,8371.608088447658,7790.832463533812,8408.963520560583,9171.403337836155,9877.154653126268,10567.130680240061,10936.03736866633,11185.141929305466,11229.187545336985,11423.814494195962,11385.455608316259,11514.016514939804,10736.802533090924,10306.447263713504,12505.635977166641,16098.719924146433,16511.925320603532,12516.643515673624,10101.650388471942,8992.558406581318
datastructure,WB.DATA360:DS_DATA360(1.3),I,A,IDA,WB_WDI_SL_GDP_PCAP_EM_KD,_T,_T,_T,PPP_K_2021_PS,_Z,_Z,_Z,_Z,CUR,2,WB_WDI,P1Y,GDP per person employed (constant 2021 PPP $),0,WB_WDI,PU,A,Annual,IDA total,GDP per person employed (constant 2021 PPP $),Total,All age ranges or no breakdown by age,Total,"PPP dollars, 2021 constant prices per person",Not Applicable,Not Applicable,Not Applicable,Not Applicable,Currency,Two,World Development Indicators (WDI),Annual,Units,Normal value,Public,8082.934773553309,8042.575737993178,7901.49342913564,7758.955918860644,7822.057676798575,7978.427609919589,8043.637839771575,8094.040215513327,8102.733345154772,8187.984721349886,8300.947076315357,8549.645596942102,8760.618257975246,9117.969988325243,9449.54480011561,9787.155063704346,10133.986442311543,10418.669500709522,10702.710294694934,11073.303923819094,11343.65466602037,11538.912041848133,11832.531648483662,12260.917265515449,12540.97456819707,12703.0565440916,12967.548949118365,13260.786596310874,13488.725954057481,13151.725660220516,13248.736960703573,13375.124102452197,13387.537811375803,13660.51975414452
datastructure,WB.DATA360:DS_DATA360(1.3),I,A,HTI,WB_WDI_SL_GDP_PCAP_EM_KD,_T,_T,_T,PPP_K_2021_PS,_Z,_Z,_Z,_Z,CUR,2,WB_WDI,P1Y,GDP per person employed (constant 2021 PPP $),0,WB_WDI,PU,A,Annual,Haiti,GDP per person employed (constant 2021 PPP $),Total,All age ranges or no breakdown by age,Total,"PPP dollars, 2021 constant prices per person",Not Applicable,Not Applicable,Not Applicable,Not Applicable,Currency,Two,World Development Indicators (WDI),Annual,Units,Normal value,Public,11050.399554916567,10312.129979412448,9619.07272237252,8370.98346255237,9012.992094754893,9225.662875295473,9299.213410990244,9376.668284401414,9486.055709818627,9546.772251194143,9392.990996938204,9369.192664620421,9551.79601893968,9303.083146603549,9449.609643635782,9476.881873363138,9735.872059163761,9638.227418251965,9820.813613206294,9041.03284740406,9231.568580870666,9046.192323723348,9176.392949143381,9253.58833337685,9192.641757315108,9189.293279193555,9241.341181966409,9223.077009885668,8938.218252011953,8727.054346732291,8363.774238066882,8042.828933297327,7768.606786886949,7373.565790370569
datastructure,WB.DATA360:DS_DATA360(1.3),I,A,PER,WB_WDI_SL_GDP_PCAP_EM_KD,_T,_T,_T,PPP_K_2021_PS,_Z,_Z,_Z,_Z,CUR,2,WB_WDI,P1Y,GDP per person employed (constant 2021 PPP $),0,WB_WDI,PU,A,Annual,Peru,GDP per person employed (constant 2021 PPP $),Total,All age ranges or no breakdown by age,Total,"PPP dollars, 2021 constant prices per person",Not Applicable,Not Applicable,Not Applicable,Not Applicable,Currency,Two,World Development Indicators (WDI),Annual,Units,Normal value,Public,18461.61409101686,17978.013299480463,18083.2135583911,19404.88470102694,19638.15768795359,19271.956494076552,19530.451164088892,18680.660475645393,18104.80574780286,18790.606971944486,17691.720718392422,17930.79843838518,17899.125241588892,18274.772771972366,18851.049958810705,19016.142618433325,19770.201189487118,21270.574930332536,21120.563445809534,22321.368140733826,23574.397438574393,24689.06129691778,26062.269302509078,26465.791439160417,27324.020463189754,28238.227606321347,27778.80295546072,28058.86269722067,27921.333011568713,28555.745785858482,29901.951259623056,28882.582585299042,29314.091082650983,29765.976466037962
datastructure,WB.DATA360:DS_DATA360(1.3),I,A,GNQ,WB_WDI_SL_GDP_PCAP_EM_KD,_T,_T,_T,PPP_K_2021_PS,_Z,_Z,_Z,_Z,CUR,2,WB_WDI,P1Y,GDP per person employed (constant 2021 PPP $),0,WB_WDI,PU,A,Annual,Equatorial Guinea,GDP per person employed (constant 2021 PPP $),Total,All age ranges or no breakdown by age,Total,"PPP dollars, 2021 constant prices per person",Not Applicable,Not Applicable,Not Applicable,Not Applicable,Currency,Two,World Development Indicators (WDI),Annual,Units,Normal value,Public,3273.704813986343,4260.284892148912,4566.602346948435,5138.0300295599345,5811.623578550944,9314.895341258973,22383.025560288796,26616.827576234173,32122.52800116661,35979.61495396852,55132.91452206613,61858.16449827619,66277.2755009524,86021.54675853353,95230.32355691341,97764.99497894503,107315.23732654122,120201.30153794035,115863.2313083464,100296.49951438351,101604.86387259325,104883.8424675685,95918.10705748525,92110.67304094801,80340.02396020885,70393.78033198204,63977.55663935724,57872.279429070746,52954.294163044506,52279.133816701906,50957.614242370495,48848.197646378314,45250.27040027877,44380.07006508946
datastructure,WB.DATA360:DS_DATA360(1.3),I,A,BWA,WB_WDI_SL_GDP_PCAP_EM_KD,_T,_T,_T,PPP_K_2021_PS,_Z,_Z,_Z,_Z,CUR,2,WB_WDI,P1Y,GDP per person employed (constant 2021 PPP $),0,WB_WDI,PU,A,Annual,Botswana,GDP per person employed (constant 2021 PPP $),Total,All age ranges or no breakdown by age,Total,"PPP dollars, 2021 constant prices per person",Not Applicable,Not Applicable,Not Applicable,Not Applicable,Currency,Two,World Development Indicators (WDI),Annual,Units,Normal value,Public,36906.82367058567,37837.265318195336,38328.0144501087,39552.17662309007,41082.471071166816,42265.59829824483,44191.84441993247,42995.55276056775,44666.450241555394,43412.20920369055,43390.59906764409,46106.03907763421,48351.843461123215,46946.65212355109,46542.27239160899,47793.65293323236,48108.613657488975,47361.47482193622,39041.06039098807,44870.03246445197,46529.45162923747,45269.62291764766,49499.70771183075,51530.999774819174,48324.1729891204,50977.79412796909,52094.63155731219,52985.92809955196,53491.737571074606,49768.228426202404,54141.69068881993,55903.10103437476,53442.77158649581,50517.2387564384
datastructure,WB.DATA360:DS_DATA360(1.3),I,A,ARM,WB_WDI_SL_GDP_PCAP_EM_KD,_T,_T,_T,PPP_K_2021_PS,_Z,_Z,_Z,_Z,CUR,2,WB_WDI,P1Y,GDP per person employed (constant 2021 PPP $),0,WB_WDI,PU,A,Annual,Armenia,GDP per person employed (constant 2021 PPP $),Total,All age ranges or no breakdown by age,Total,"PPP dollars, 2021 constant prices per person",Not Applicable,Not Applicable,Not Applicable,Not Applicable,Currency,Two,World Development Indicators (WDI),Annual,Units,Normal value,Public,11908.112787173,7099.568810398419,7072.090130979643,7854.167761181787,8604.55217177862,9467.067942651185,10043.440188982391,10620.84532719062,11112.369501173758,11330.749942212513,12259.840980692707,13790.457557342419,15686.642393391572,17303.502154022575,19660.21204891244,22180.79924919368,25126.79959569252,29090.778395738165,25419.958684763114,26142.388040399965,27288.77254666516,28845.964957383563,29504.902714031006,31026.632368453753,32449.130857247525,32408.914652665622,35095.13954563814,37635.9026327937,39420.39307115917,36899.58141891475,37305.94963485865,41420.38281341099,44812.663715315546,46539.467885290185
datastructure,WB.DATA360:DS_DATA360(1.3),I,A,CHN,WB_WDI_SL_GDP_PCAP_EM_KD,_T,_T,_T,PPP_K_2021_PS,_Z,_Z,_Z,_Z,CUR,2,WB_WDI,P1Y,GDP per person employed (constant 2021 PPP $),0,WB_WDI,PU,A,Annual,China,GDP per person employed (constant 2021 PPP $),Total,All age ranges or no breakdown by age,Total,"PPP dollars, 2021 constant prices per person",Not Applicable,Not Applicable,Not Applicable,Not Applicable,Currency,Two,World Development Indicators (WDI),Annual,Units,Normal value,Public,3279.983013172007,3712.765054234368,4206.531991519364,4721.98104444241,5196.22203323443,5661.657216080667,6121.275215676066,6535.154460086761,6976.918306525465,7508.082334443294,8074.037477653912,8738.608211501076,9529.243397157117,10354.577204545501,11398.79989909441,12705.396450065418,14405.280452647195,15770.396638137454,17223.817865873003,18968.321939172594,20649.96697630929,22258.020191681717,23987.453105389064,25748.440566635018,27525.944530077017,29368.915926719517,31434.17170196626,33601.3928369762,35777.21532030474,37365.92718129419,39480.60307945182,41490.23188568836,43341.418538662634,45494.33193368613
datastructure,WB.DATA360:DS_DATA360(1.3),I,A,NAM,WB_WDI_SL_GDP_PCAP_EM_KD,_T,_T,_T,PPP_K_2021_PS,_Z,_Z,_Z,_Z,CUR,2,WB_WDI,P1Y,GDP per person employed (constant 2021 PPP $),0,WB_WDI,PU,A,Annual,Namibia,GDP per person employed (constant 2021 PPP $),Total,All age ranges or no breakdown by age,Total,"PPP dollars, 2021 constant prices per person",Not Applicable,Not Applicable,Not Applicable,Not Applicable,Currency,Two,World Development Indicators (WDI),Annual,Units,Normal value,Public,29592.384906676896,30645.44205151598,29270.397000682,28963.605580473304,30196.873842259156,31165.01448874388,32582.57250132676,32051.84577754732,31557.671394596837,31148.67174592342,30843.88130328619,31624.27023596393,32317.297039567446,35349.602121438904,35242.832428909234,36537.82320899023,37536.06636962672,37434.78567348166,36678.72491693474,37868.33726386897,37564.58595247008,37134.89714002461,36604.93747704747,38104.80337439573,39903.52188288857,40291.01872269233,38572.5423752341,37629.93603241502,36354.15592274011,33579.76074788217,33612.853984760586,33521.589135380564,33853.11781215744,34071.24654415747
datastructure,WB.DATA360:DS_DATA360(1.3),I,A,BIH,WB_WDI_SL_GDP_PCAP_EM_KD,_T,_T,_T,PPP_K_2021_PS,_Z,_Z,_Z,_Z,CUR,2,WB_WDI,P1Y,GDP per person employed (constant 2021 PPP $),0,WB_WDI,PU,A,Annual,Bosnia and Herzegovina,GDP per person employed (constant 2021 PPP $),Total,All age ranges or no breakdown by age,Total,"PPP dollars, 2021 constant prices per person",Not Applicable,Not Applicable,Not Applicable,Not Applicable,Currency,Two,World Development Indicators (WDI),Annual,Units,Normal value,Public,6412.725543630817,6487.054802671346,7146.867004363584,8568.279758286788,10059.111827316594,14753.123715159238,19317.93494468687,22171.66472228547,24107.36566592046,25263.647012941852,25879.015549560543,27270.330013716677,28646.239923682322,30947.507744454608,32818.64614795057,35153.89146313606,36392.53727226087,36055.65058582843,35929.48911184887,38557.524574824616,39826.648508424674,40573.25012517175,41907.807359806706,43027.803041862964,45617.66269355195,46355.02638149019,45620.627989124565,46872.15376360779,47503.37138474866,47237.614410817805,50881.84588552291,52227.66394639766,51686.20097443975,53666.67576767723
datastructure,WB.DATA360:DS_DATA360(1.3),I,A,BDI,WB_WDI_SL_GDP_PCAP_EM_KD,_T,_T,_T,PPP_K_2021_PS,_Z,_Z,_Z,_Z,CUR,2,WB_WDI,P1Y,GDP per person employed (constant 2021 PPP $),0,WB_WDI,PU,A,Annual,Burundi,GDP per person employed (constant 2021 PPP $),Total,All age ranges or no breakdown by age,Total,"PPP dollars, 2021 constant prices per person",Not Applicable,Not Applicable,Not Applicable,Not Applicable,Currency,Two,World Development Indicators (WDI),Annual,Units,Normal value,Public,3391.9495954980302,3351.8603001108504,3406.8006794643043,3292.8968192947027,2763.7893945971227,2591.379210061645,2595.5194868353515,2668.928039968602,2567.519455938366,2494.7547739847137,2482.5593832815116,2522.179345762322,2415.2828131341676,2440.731257180711,2382.7297044098036,2445.160001162901,2405.493326478368,2387.8452789021794,2338.3289779904985,2339.541042245166,2356.115967647481,2384.085626332028,2424.092580915224,2455.018782899393,2398.138309049332,2447.531890484711,2485.2947866583277,2530.0092622852503,2544.5171016146096,2499.759837870015,2474.3193731520278,2434.261123506565,2425.6789689128714,2440.2737839290926
datastructure,WB.DATA360:DS_DATA360(1.3),I,A,MLI,WB_WDI_SL_GDP_PCAP_EM_KD,_T,_T,_T,PPP_K_2021_PS,_Z,_Z,_Z,_Z,CUR,2,WB_WDI,P1Y,GDP per person employed (constant 2021 PPP $),0,WB_WDI,PU,A,Annual,Mali,GDP per person employed (constant 2021 PPP $),Total,All age ranges or no breakdown by age,Total,"PPP dollars, 2021 constant prices per person",Not Applicable,Not Applicable,Not Applicable,Not Applicable,Currency,Two,World Development Indicators (WDI),Annual,Units,Normal value,Public,5678.676581110735,5296.130676854423,5413.617832564802,5600.154104804849,5514.344123800638,5732.833716929208,5827.829503523938,6046.206384132697,6146.916114570838,5920.118233957142,6637.639141870077,6623.666134052449,7034.824368828845,6921.0737220301735,6872.333806147567,6909.12510159383,6812.738265042984,6846.793546519943,7004.76105656073,7177.198064233924,7175.405109621237,6928.314947872974,6977.525785306973,7205.479220802282,7424.7564138369,7695.032338474425,7932.732762510813,8058.943188976306,8329.122069775149,8347.585559446736,8033.286205615345,7808.141221820267,7949.264095269699,8068.501079300972
datastructure,WB.DATA360:DS_DATA360(1.3),I,A,MNE,WB_WDI_SL_GDP_PCAP_EM_KD,_T,_T,_T,PPP_K_2021_PS,_Z,_Z,_Z,_Z,CUR,2,WB_WDI,P1Y,GDP per person employed (constant 2021 PPP $),0,WB_WDI,PU,A,Annual,Montenegro,GDP per person employed (constant 2021 PPP $),Total,All age ranges or no breakdown by age,Total,"PPP dollars, 2021 constant prices per person",Not Applicable,Not Applicable,Not Applicable,Not Applicable,Currency,Two,World Development Indicators (WDI),Annual,Units,Normal value,Public,,,,,,,55501.70585014939,58273.48990701818,52941.80065332955,54489.78528002225,54818.834497761956,55336.098866561086,56537.626946830744,58886.36709492916,61160.98801700268,61322.97369040746,60956.900419747704,62949.93788076334,60393.68120493235,62196.367328532375,64106.93201015448,60834.01033866301,62532.750871571196,59964.4314562584,60127.599646928684,61777.6870186017,62529.117269716175,63588.97367364651,65081.22678263474,61958.46882159779,72396.38694705318,76213.93311902575,80937.14084786913,83214.18902381214
datastructure,WB.DATA360:DS_DATA360(1.3),I,A,LIC,WB_WDI_SL_GDP_PCAP_EM_KD,_T,_T,_T,PPP_K_2021_PS,_Z,_Z,_Z,_Z,CUR,2,WB_WDI,P1Y,GDP per person employed (constant 2021 PPP $),0,WB_WDI,PU,A,Annual,Low income,GDP per person employed (constant 2021 PPP $),Total,All age ranges or no breakdown by age,Total,"PPP dollars, 2021 constant prices per person",Not Applicable,Not Applicable,Not Applicable,Not Applicable,Currency,Two,World Development Indicators (WDI),Annual,Units,Normal value,Public,5739.20498166594,5625.4531222857895,5483.420324042124,5398.157663677407,5493.461914946697,5654.483094723106,5871.3374759719945,5979.836620775406,5878.195722651868,5907.04116137285,5951.323031416018,6110.785856948574,6319.552242435603,6506.406390940345,6712.390743634465,6919.7037573748985,7178.018445429948,7387.693662507971,7459.933224113016,7759.046742912454,7712.674318542865,7156.206301188015,6920.212642974973,7012.509842450764,7068.728285869314,7058.800248330496,7081.3616552626745,7050.176932078827,7025.31071459336,6886.70297667438,6681.381932483252,6621.464494541706,5688.574408766282,5535.427776084696
datastructure,WB.DATA360:DS_DATA360(1.3),I,A,IRQ,WB_WDI_SL_GDP_PCAP_EM_KD,_T,_T,_T,PPP_K_2021_PS,_Z,_Z,_Z,_Z,CUR,2,WB_WDI,P1Y,GDP per person employed (constant 2021 PPP $),0,WB_WDI,PU,A,Annual,Iraq,GDP per person employed (constant 2021 PPP $),Total,All age ranges or no breakdown by age,Total,"PPP dollars, 2021 constant prices per person",Not Applicable,Not Applicable,Not Applicable,Not Applicable,Currency,Two,World Development Indicators (WDI),Annual,Units,Normal value,Public,17765.79210941804,22855.516693318747,28326.651144523647,27951.53887504825,27635.263084170358,29691.068838340827,34839.70306633827,45425.25555541451,51595.306383133495,58267.6640978708,57505.82725512804,51244.46610703479,31538.543372612774,46770.55210278527,45942.987163882004,47924.98574641755,49163.29153578849,51961.57832066227,51671.76148073357,53111.84239276009,55133.72477981665,59966.71006958461,60812.94324559279,59391.8244475178,59075.23929029087,65120.47268452373,65649.73720636025,65983.58274010719,68496.67418774027,62368.832713273754,61825.424989829946,61866.66775108373,60229.91952409754,57758.038520704795
datastructure,WB.DATA360:DS_DATA360(1.3),I,A,MEA,WB_WDI_SL_GDP_PCAP_EM_KD,_T,_T,_T,PPP_K_2021_PS,_Z,_Z,_Z,_Z,CUR,2,WB_WDI,P1Y,GDP per person employed (constant 2021 PPP $),0,WB_WDI,PU,A,Annual,"Middle East, North Africa, Afghanistan & Pakistan",GDP per person employed (constant 2021 PPP $),Total,All age ranges or no breakdown by age,Total,"PPP dollars, 2021 constant prices per person",Not Applicable,Not Applicable,Not Applicable,Not Applicable,Currency,Two,World Development Indicators (WDI),Annual,Units,Normal value,Public,37468.77719826853,38591.18586103673,38679.77086952846,38493.77764134613,38978.585529493466,39352.02401918048,39344.07932832216,39998.308731109304,39663.26140244829,39737.326406755754,39504.30532621268,39492.376235663236,39651.58338126243,40851.745243277604,41531.9156909916,42375.47212912325,42957.34815975832,43698.198698976055,42990.081253020246,43759.33261916108,44926.96530297408,45659.65126177568,45230.035927845245,45722.95484415008,46143.00230671305,47191.8438924238,48036.96305744782,48839.558550650625,48747.55926912882,47947.01569846515,48671.23506466298,50196.855401775014,50868.88758165234,52558.93435485129
datastructure,WB.DATA360:DS_DATA360(1.3),I,A,SEN,WB_WDI_SL_GDP_PCAP_EM_KD,_T,_T,_T,PPP_K_2021_PS,_Z,_Z,_Z,_Z,CUR,2,WB_WDI,P1Y,GDP per person employed (constant 2021 PPP $),0,WB_WDI,PU,A,Annual,Senegal,GDP per person employed (constant 2021 PPP $),Total,All age ranges or no breakdown by age,Total,"PPP dollars, 2021 constant prices per person",Not Applicable,Not Applicable,Not Applicable,Not Applicable,Currency,Two,World Development Indicators (WDI),Annual,Units,Normal value,Public,10904.075743341711,10714.351955846972,10524.169249485918,10213.045375271415,10455.62557561582,10376.960987178616,10408.534269980108,10740.235747784522,11112.502122865648,11243.703301092753,11428.102101764733,11143.081008600078,11453.57508346822,11689.351839482373,11885.398727718039,11877.480236233021,12040.97890784455,12313.1080953973,12478.507729187342,12728.567266534357,12718.334503429911,13159.395352403266,13372.247463224001,14010.064400888203,14701.548476091186,13381.12005341485,15063.610166199094,14600.403696429725,13972.700221248415,13883.168858342982,14143.90999438615,14194.19952289624,14349.646564558232,14762.621029896924
